Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778650858,50,,Aggregated,61.700000,0.000000,380,460,520,570,720,890,1000,1100,1200,1300,1300,1624,0,380.0,415.84726582576485,6.527099991217256,1257.2310999967158,59.435344827586206
1778650859,50,,Aggregated,63.700000,0.000000,370,450,510,560,710,880,1000,1100,1200,1300,1300,1682,0,370.0,413.1426624857888,6.527099991217256,1257.2310999967158,59.501783590963136
1778650860,50,,Aggregated,66.700000,0.000000,380,460,520,580,720,880,1000,1100,1200,1300,1300,1752,0,380.0,418.7921678089277,6.527099991217256,1257.2310999967158,59.743721461187214
1778650861,50,,Aggregated,67.300000,0.000000,380,460,520,580,720,880,1000,1100,1200,1300,1300,1806,0,380.0,419.983647398223,6.527099991217256,1257.2310999967158,59.722591362126245
1778650862,50,,Aggregated,65.500000,0.000000,380,470,520,580,720,860,1000,1100,1200,1300,1300,1880,0,380.0,422.4081971282895,6.527099991217256,1257.2310999967158,59.844148936170214
1778650863,50,,Aggregated,65.500000,0.000000,380,460,520,570,710,860,1000,1100,1200,1300,1300,1964,0,380.0,418.6985505097803,6.527099991217256,1257.2310999967158,59.89409368635438
1778650864,50,,Aggregated,65.200000,0.000000,380,450,510,560,700,850,1000,1100,1200,1300,1300,2050,0,380.0,413.6641279030052,6.527099991217256,1257.2310999967158,60.191707317073174
1778650865,50,,Aggregated,64.700000,0.000000,380,450,510,550,700,840,990,1100,1200,1300,1300,2111,0,380.0,412.8878105169075,6.527099991217256,1257.2310999967158,60.239223117006155
1778650866,50,,Aggregated,68.300000,0.000000,380,460,520,570,700,830,990,1100,1200,1300,1300,2176,0,380.0,417.51161190308375,6.527099991217256,1257.2310999967158,60.244025735294116
1778650867,50,,Aggregated,69.500000,0.000000,380,460,520,570,700,820,990,1100,1200,1300,1300,2246,0,380.0,419.1031195908295,6.527099991217256,1257.2310999967158,60.10908281389136
1778650868,50,,Aggregated,71.100000,0.000000,380,460,510,560,690,810,990,1100,1200,1300,1300,2322,0,380.0,415.7531767877314,6.527099991217256,1257.2310999967158,60.2213608957795
1778650869,50,,Aggregated,69.600000,0.000000,380,450,510,550,690,810,980,1100,1200,1300,1300,2409,0,380.0,412.2084859697388,6.527099991217256,1257.2310999967158,60.477376504773765
1778650870,50,,Aggregated,69.900000,0.000000,370,450,500,540,680,800,970,1100,1200,1300,1300,2492,0,370.0,410.122553050145,6.527099991217256,1257.2310999967158,60.38162118780096
1778650872,50,,Aggregated,69.000000,0.000000,370,450,500,540,680,800,970,1100,1200,1300,1300,2544,0,370.0,408.94118679280615,6.527099991217256,1257.2310999967158,60.435534591194966
1778650873,50,,Aggregated,72.400000,0.000000,380,450,510,560,710,860,1000,1200,1300,1300,1300,2597,0,380.0,419.6631208705415,6.527099991217256,1298.6515999946278,60.32113977666538
1778650874,50,,Aggregated,73.000000,0.000000,370,450,510,550,700,850,1000,1100,1300,1300,1300,2698,0,370.0,414.81772664965854,6.527099991217256,1298.6515999946278,60.22090437361008
1778650875,50,,Aggregated,70.500000,0.000000,360,440,500,540,700,840,1000,1100,1300,1300,1300,2791,0,360.0,407.7521791832933,6.527099991217256,1298.6515999946278,60.42816194912218
1778650876,50,,Aggregated,71.700000,0.000000,370,450,500,550,690,830,1000,1100,1300,1300,1300,2862,0,370.0,408.6407691127312,6.527099991217256,1298.6515999946278,60.370020964360585
1778650877,50,,Aggregated,73.600000,0.000000,360,440,500,540,690,820,1000,1100,1300,1300,1300,2957,0,360.0,402.5231130201835,6.527099991217256,1298.6515999946278,60.57084883327697
1778650878,50,,Aggregated,74.300000,0.000000,350,430,490,530,680,810,1000,1100,1300,1300,1300,3040,0,350.0,397.56717430942734,6.527099991217256,1298.6515999946278,60.65
1778650879,50,,Aggregated,77.800000,0.000000,360,440,500,550,700,840,1000,1100,1300,1300,1300,3096,0,360.0,403.1381164085024,6.527099991217256,1298.6515999946278,60.22545219638243
1778650880,50,,Aggregated,78.400000,0.000000,350,430,500,540,690,830,1000,1100,1300,1300,1300,3192,0,350.0,397.7272877194978,6.527099991217256,1298.6515999946278,60.10526315789474
1778650881,50,,Aggregated,75.900000,0.000000,350,430,490,530,690,820,1000,1100,1300,1300,1300,3286,0,350.0,392.3955654597503,6.527099991217256,1298.6515999946278,60.244978697504564
1778650882,50,,Aggregated,77.100000,0.000000,350,430,490,530,680,820,990,1100,1300,1300,1300,3353,0,350.0,392.5738289892456,6.527099991217256,1298.6515999946278,60.24396063226961
1778650883,50,,Aggregated,78.200000,0.000000,340,420,490,530,680,810,990,1100,1300,1300,1300,3451,0,340.0,389.4546470012033,6.527099991217256,1298.6515999946278,60.32686177919444
1778650884,50,,Aggregated,79.300000,0.000000,340,420,480,520,670,810,990,1100,1300,1300,1300,3519,0,340.0,387.2784066499502,6.527099991217256,1298.6515999946278,60.384484228474
1778650885,50,,Aggregated,83.800000,0.000000,340,430,490,530,680,810,990,1100,1300,1300,1300,3590,0,340.0,390.5170903903365,6.527099991217256,1298.6515999946278,60.440111420612816
1778650886,50,,Aggregated,81.700000,0.000000,340,420,480,520,680,810,990,1100,1300,1300,1300,3675,0,340.0,387.14042293915185,6.527099991217256,1298.6515999946278,60.44272108843538
1778650887,50,,Aggregated,78.200000,0.000000,340,420,480,520,670,810,980,1100,1300,1300,1300,3763,0,340.0,384.578964868867,6.527099991217256,1298.6515999946278,60.51182567100717
1778650888,50,,Aggregated,80.300000,0.000000,330,410,470,520,670,810,970,1100,1300,1300,1300,3863,0,330.0,380.5214654417591,6.527099991217256,1298.6515999946278,60.58089567693502
1778650889,50,,Aggregated,79.100000,0.000000,330,410,470,510,660,800,960,1100,1300,1300,1300,3958,0,330.0,376.66674853496545,6.527099991217256,1298.6515999946278,60.369631126831734
